timestamp(seconds),value
0.0,172.51673872
0.1,173.5653185
0.2,171.79582059
0.3,174.25345484
0.4,173.92579319
0.5,173.20487506
0.6,172.84443162
0.7,172.51673872
0.8,172.15629528
0.9,172.15629528
1.0,171.43537715
1.1,171.07493371
1.2,170.74724081
1.3,170.38679737
1.4,170.02632268
1.5,169.66587924
1.6,169.33818634
1.7,169.33818634
1.8,168.617283835
1.9,168.25682477
2.0,167.929147495
2.1,167.208229365
2.2,166.847785925
2.3,166.48732686
2.4,166.15963396
2.5,165.438731455
2.6,165.438731455
2.7,164.750595115
2.8,164.02969261
2.9,163.341540645
3.0,162.62063814
3.1,162.260179075
3.2,161.572042735
3.3,161.21158367
3.4,160.85114023
3.5,160.16300389
3.6,159.44208576
3.7,159.08164232
3.8,158.393490355
3.9,158.033046915
4.0,157.344910575
4.1,156.98445151
4.2,156.623992445
4.3,155.90308994
4.4,155.2149536
4.5,154.49403547
4.6,154.166358195
4.7,153.80589913
4.8,152.757303725
4.9,152.396860285
5.0,152.03640122
5.1,151.34826488
5.2,150.62734675
5.3,150.26690331
5.4,149.57876697
5.5,149.218307905
5.6,148.4974054
5.7,148.1697125
5.8,147.809253435
5.9,146.76065803
6.0,145.67929646
6.1,144.99116012
6.2,144.270257615
6.3,143.90979855
6.4,142.173066805
6.5,141.4521643
6.6,140.403568895
6.7,139.68266639
6.8,138.27361192
6.9,136.50411401
7.0,135.81597767
7.1,135.09505954
7.2,134.7346161
7.3,135.09505954
7.4,134.046464135
7.5,133.686020695
7.6,133.32556163
7.7,132.997884355
7.8,132.276966225
7.9,132.276966225
8.0,131.916522785
8.1,131.588829885
8.2,131.22837082
8.3,130.507468315
8.4,130.17979104
8.5,129.819331975
8.6,129.819331975
8.7,129.819331975
8.8,129.45887291
8.9,129.819331975
9.0,128.737970405
9.1,128.737970405
9.2,129.09842947
9.3,129.45887291
9.4,129.45887291
9.5,129.45887291
9.6,128.737970405
9.7,129.09842947
9.8,128.737970405
9.9,128.410277505
10.0,128.049834065
10.1,127.328915935
10.2,127.00123866
10.3,126.640779595
10.4,126.28032053
10.5,125.59218419
10.6,126.28032053
10.7,124.51082262
10.8,123.82268628
10.9,124.15037918
11.0,123.82268628
11.1,123.101783775
11.2,123.101783775
11.3,122.74132471
11.4,122.74132471
11.5,122.74132471
11.6,121.692729305
11.7,121.332285865
11.8,120.6441339
11.9,119.595538495
12.0,119.235095055
12.1,118.514176925
12.2,118.514176925
12.3,117.826040585
12.4,117.10513808
12.5,117.10513808
12.6,117.10513808
12.7,116.744679015
12.8,116.744679015
12.9,116.41700174
13.0,116.744679015
13.1,115.69608361
13.2,115.33564017
13.3,115.00794727
13.4,114.287044765
13.5,113.9265857
13.6,113.566126635
13.7,114.287044765
13.8,112.877990295
13.9,112.517546855
14.0,112.517546855
14.1,111.82939489
14.2,111.46895145
14.3,111.108492385
14.4,112.15708779
14.5,111.108492385
14.6,110.05989698
14.7,109.69945354
14.8,109.338994475
14.9,109.011301575
15.0,108.650858135
15.1,109.69945354
15.2,109.69945354
15.3,109.338994475
15.4,107.569496565
15.5,107.241803665
15.6,107.241803665
15.7,106.52090116
15.8,106.160442095
15.9,107.569496565
16.0,107.569496565
16.1,105.83276482
16.2,104.75140325
16.3,104.42371035
16.4,104.42371035
16.5,104.063251285
16.6,103.702807845
16.7,105.11184669
16.8,105.472305755
16.9,104.75140325
17.0,102.65421244
17.1,101.933309935
17.2,101.933309935
17.3,101.57285087
17.4,101.24515797
17.5,100.88471453
17.6,102.981889715
17.7,102.981889715
17.8,100.1637964
17.9,99.47566006
18.0,99.1152009949
18.1,99.1152009949
18.2,98.4270646549
18.3,98.0666212151
18.4,99.47566006
18.5,99.47566006
18.6,98.0666212151
18.7,96.9852596451
18.8,96.2971076799
18.9,95.9366642401
19.0,95.576205175
19.1,95.576205175
19.2,95.9366642401
19.3,97.70616215
19.4,96.2971076799
19.5,95.2485279001
19.6,94.888068835
19.7,94.52760977
19.8,94.1671663301
19.9,93.83947343
20.0,95.576205175
20.1,95.9366642401
20.2,93.4790143649
20.3,92.3976527949
20.4,91.3490573899
20.5,88.89142314
20.6,87.12192523
20.7,82.5343340051
20.8,84.991968255
20.9,84.6642753549
21.0,83.94337285
21.1,83.94337285
21.2,84.3038319151
21.3,83.5829137849
21.4,82.8947774449
21.5,84.6642753549
21.6,85.3524273201
21.7,83.94337285
21.8,82.8947774449
21.9,82.17387494
22.0,81.8461820399
22.1,81.4857386001
22.2,81.4857386001
22.3,82.5343340051
22.4,83.5829137849
22.5,81.4857386001
22.6,80.4043770301
22.7,80.07668413
22.8,79.7162250649
22.9,79.7162250649
23.0,80.07668413
23.1,81.125279535
23.2,78.30718622
23.3,77.258590815
23.4,76.8981317499
23.5,76.8981317499
23.6,76.177229245
23.7,75.8167701799
23.8,77.5862837151
23.9,77.258590815
24.0,76.5376883101
24.1,75.8167701799
24.2,75.489092905
24.3,74.7681904001
24.4,74.407731335
24.5,73.7195949951
24.6,75.489092905
24.7,74.7681904001
24.8,74.0800384349
24.9,74.0800384349
25.0,73.35913593
25.1,72.6709995901
25.2,72.310540525
25.3,71.9500814599
25.4,72.6709995901
25.5,72.9986768649
25.6,72.310540525
25.7,71.9500814599
25.8,71.5896380201
25.9,71.2619451199
26.0,70.9015016801
26.1,70.541042615
26.2,72.6709995901
26.3,71.5896380201
26.4,71.2619451199
26.5,70.541042615
26.6,70.1805835499
26.7,69.8201401101
26.8,69.49244721
26.9,69.1319881449
27.0,71.2619451199
27.1,70.1805835499
27.2,70.1805835499
27.3,70.9015016801
27.4,71.9500814599
27.5,72.310540525
27.6,71.9500814599
27.7,71.9500814599
27.8,74.0800384349
27.9,72.9986768649
28.0,71.9500814599
28.1,71.5896380201
28.2,71.2619451199
28.3,71.2619451199
28.4,70.9015016801
28.5,70.1805835499
28.6,72.310540525
28.7,70.9015016801
28.8,70.1805835499
28.9,69.1319881449
29.0,68.7715447051
29.1,68.7715447051
29.2,68.41108564
29.3,68.41108564
29.4,69.49244721
29.5,69.49244721
29.6,69.1319881449
29.7,68.7715447051
29.8,68.41108564
29.9,68.0834083651
30.0,67.7229493
30.1,67.7229493
30.2,68.7715447051
30.3,68.7715447051
30.4,68.41108564
30.5,68.0834083651
30.6,67.7229493
30.7,67.7229493
30.8,66.674353895
30.9,68.0834083651
31.0,68.0834083651
31.1,68.0834083651
31.2,67.7229493
31.3,67.362490235
31.4,66.674353895
31.5,66.3138948299
31.6,65.9534513901
31.7,67.0020311699
31.8,67.0020311699
31.9,66.674353895
32.0,65.9534513901
32.1,65.2325332599
32.2,64.9048559851
32.3,64.9048559851
32.4,65.9534513901
32.5,65.9534513901
32.6,65.592992325
32.7,65.9534513901
32.8,65.9534513901
32.9,65.9534513901
33.0,64.54439692
33.1,65.592992325
33.2,65.2325332599
33.3,64.9048559851
33.4,64.1839378549
33.5,63.8234944151
33.6,63.8234944151
33.7,64.1839378549
33.8,64.1839378549
33.9,66.3138948299
34.0,68.7715447051
34.1,70.541042615
34.2,69.1319881449
34.3,68.7715447051
34.4,69.1319881449
34.5,70.1805835499
34.6,71.2619451199
34.7,71.5896380201
34.8,71.2619451199
34.9,71.2619451199
35.0,70.9015016801
35.1,69.8201401101
35.2,68.7715447051
35.3,68.41108564
35.4,69.8201401101
35.5,70.1805835499
35.6,69.49244721
35.7,68.7715447051
35.8,68.41108564
35.9,67.362490235
36.0,67.362490235
36.1,68.7715447051
36.2,68.7715447051
36.3,68.41108564
36.4,68.0834083651
36.5,67.362490235
36.6,67.0020311699
36.7,66.3138948299
36.8,67.362490235
36.9,67.362490235
37.0,67.0020311699
37.1,66.674353895
37.2,66.3138948299
37.3,65.9534513901
37.4,65.2325332599
37.5,64.9048559851
37.6,66.3138948299
37.7,65.9534513901
37.8,65.592992325
37.9,65.2325332599
38.0,64.54439692
38.1,64.1839378549
38.2,63.8234944151
38.3,64.9048559851
38.4,64.9048559851
38.5,64.1839378549
38.6,63.8234944151
38.7,63.4958015149
38.8,63.1353580751
38.9,62.77489901
39.0,63.4958015149
39.1,63.4958015149
39.2,63.4958015149
39.3,62.77489901
39.4,62.77489901
39.5,62.4144399449
39.6,62.0867626701
39.7,61.726303605
39.8,62.77489901
39.9,62.4144399449
40.0,62.0867626701
40.1,61.726303605
40.2,61.3658445399
40.3,60.6777082
40.4,60.3172491349
40.5,60.3172491349
40.6,61.3658445399
40.7,61.0054011001
40.8,60.6777082
40.9,60.3172491349
41.0,59.956805695
41.1,59.59634663
