timestamp(seconds),value
0.0,187.174186363
0.1,186.177079676
0.2,185.179995103
0.3,183.927801241
0.4,182.930716668
0.5,182.675629493
0.6,181.423457745
0.7,180.426351058
0.8,179.684331546
0.9,178.687224859
1.0,177.945205347
1.1,177.179988051
1.2,176.437946425
1.3,175.695926913
1.4,174.698820226
1.5,174.188690104
1.6,173.191583417
1.7,172.449541791
1.8,171.684324494
1.9,170.942304982
2.0,170.455350531
2.1,169.458243844
2.2,168.693026548
2.3,167.951007036
2.4,167.208965409
2.5,166.443748113
2.6,165.701728601
2.7,165.191576365
2.8,164.704621914
2.9,163.707515227
3.0,162.965495715
3.1,162.455343479
3.2,161.713323967
3.3,160.948106671
3.4,160.206065044
3.5,159.719110593
3.6,159.719110593
3.7,158.211862728
3.8,157.701721549
3.9,157.214767098
4.0,156.217660411
4.1,155.707519232
4.2,154.965488663
4.3,154.478534212
4.4,153.968381976
4.5,152.971286346
4.6,152.461145167
4.7,151.974179659
4.8,151.232160147
4.9,150.722007911
5.0,149.979977342
5.1,149.724912281
5.2,148.727805594
5.3,148.217664416
5.4,147.730709965
5.5,146.988679396
5.6,146.47852716
5.7,145.736507648
5.8,145.226355412
5.9,145.736507648
6.0,143.974183664
6.1,143.487229213
6.2,142.977076977
6.3,142.235057465
6.4,141.724905229
6.5,141.237950778
6.6,140.7278096
6.7,141.493026896
6.8,139.498824579
6.9,139.243748461
7.0,138.478531165
7.1,137.991576714
7.2,137.249546145
7.3,136.739404966
7.4,137.481424478
7.5,135.487222161
7.6,135.2321571
7.7,134.745191592
7.8,134.235050413
7.9,133.493019844
8.0,133.006065393
8.1,133.748095962
8.2,133.493019844
8.3,131.498817527
8.4,131.243752466
8.5,130.501721897
8.6,129.991569662
8.7,129.50461521
8.8,128.994474032
8.9,130.246645779
9.0,129.249539093
9.1,127.510412894
9.2,127.255336776
9.3,126.513317264
9.4,126.003165028
9.5,125.516210577
9.6,125.261134459
9.7,126.745195597
9.8,125.516210577
9.9,123.498821532
10.0,123.498821532
10.1,122.756790963
10.2,122.269836512
10.3,122.014760394
10.4,123.266932142
10.5,123.011867081
10.6,121.017664764
10.7,120.020558077
10.8,119.765481959
10.9,119.02345139
11.0,118.76838633
11.1,118.258234094
11.2,120.020558077
11.3,119.02345139
11.4,116.264031777
11.5,116.519107895
11.6,116.008966716
11.7,115.522001208
11.8,115.011860029
11.9,114.779981696
12.0,116.774184013
12.1,116.008966716
12.2,113.017657712
12.3,113.017657712
12.4,112.762581594
12.5,112.020562082
12.6,111.765485965
12.7,111.533596574
12.8,113.527798891
12.9,112.762581594
13.0,109.539394257
13.1,109.771283648
13.2,109.539394257
13.3,109.029253079
13.4,108.5191119
13.5,108.28722251
13.6,110.281424826
13.7,109.539394257
13.8,106.524909583
13.9,106.524909583
14.0,106.293020193
14.1,105.782879014
14.2,105.272726778
14.3,107.035050762
14.4,106.037944075
14.5,105.527802896
14.6,103.533600579
14.7,103.533600579
14.8,103.278524461
14.9,102.79157001
15.0,102.281428831
15.1,102.79157001
15.2,103.533600579
15.3,103.046646128
15.4,101.029246027
15.5,100.542291575
15.6,100.287226515
15.7,99.8002610064
15.8,99.5451959456
15.9,99.5451959456
16.0,100.797367693
16.1,100.032150397
16.2,98.5480892586
16.3,98.0379480799
16.4,97.5509936287
16.5,97.0408413929
16.6,96.7857763321
16.7,97.5509936287
16.8,98.0379480799
16.9,96.5538869418
17.0,96.043745763
17.1,95.301715194
17.2,94.7915740152
17.3,94.5596846249
17.4,96.043745763
17.5,97.5509936287
17.6,95.7886696451
17.7,94.304608507
17.8,93.5393912104
17.9,92.7973716984
18.0,92.3104061902
18.1,92.0553411294
18.2,94.0495434462
18.3,94.5596846249
18.4,93.0524367592
18.5,92.3104061902
18.6,91.3133105603
18.7,90.5480932636
18.8,90.0611388125
18.9,89.8060626946
19.0,91.8002650114
19.1,92.5422955805
19.2,91.0582344424
19.3,90.3162038733
19.4,89.2959215159
19.5,88.8089560076
19.6,88.2988148289
19.7,89.5509865767
19.8,90.8031583245
19.9,90.5480932636
20.0,88.8089560076
20.1,88.0669364957
20.2,87.3017081419
20.3,86.8147536908
20.4,86.0495363941
20.5,88.0669364957
20.6,88.8089560076
20.7,87.5567842598
20.8,86.8147536908
20.9,85.8176580609
21.0,85.0524407643
21.1,84.5654863131
21.2,84.0553340773
21.3,85.3075058251
21.4,86.8147536908
21.5,85.562581943
21.6,84.5654863131
21.7,83.8234557441
21.8,83.0582384474
21.9,82.5712729392
22.0,81.8060556425
22.1,83.8234557441
22.2,84.5654863131
22.3,83.3133035082
22.4,82.5712729392
22.5,81.8060556425
22.6,81.0640361306
22.7,80.5770706224
22.8,81.5741773093
22.9,82.8263490571
23.0,82.3162078784
23.1,81.0640361306
23.2,80.3220055615
23.3,79.5799749925
23.4,79.0698338138
23.5,78.3278032447
23.6,81.3191011914
23.7,80.8089600127
23.8,79.5799749925
23.9,78.8147576958
24.0,78.0727271268
24.1,77.562585948
24.2,77.0756204398
24.3,76.3336009279
24.4,77.562585948
24.5,78.8147576958
24.6,77.562585948
24.7,76.820555379
24.8,76.3336009279
24.9,75.823448692
25.0,75.3364942409
25.1,74.5712769442
25.2,75.823448692
25.3,76.820555379
25.4,75.823448692
25.5,75.081418123
25.6,74.5712769442
25.7,74.0843224931
25.8,73.5741813144
25.9,74.5712769442
26.0,75.5683836312
26.1,74.8263530622
26.2,73.5741813144
26.3,73.0872158061
26.4,72.5770746274
26.5,72.0901201763
26.6,71.5799679404
26.7,72.0901201763
26.8,73.3191051964
26.9,72.3219985095
27.0,71.8350440584
27.1,71.3249028796
27.2,70.8379484285
27.3,70.3277961926
27.4,69.8408417415
27.5,72.3219985095
27.6,71.8350440584
27.7,70.8379484285
27.8,70.3277961926
27.9,69.8408417415
28.0,69.3307005628
28.1,69.0756244449
28.2,68.5886699937
28.3,70.8379484285
28.4,70.0727311318
28.5,69.3307005628
28.6,68.8437461116
28.7,68.3335938758
28.8,68.0785177579
28.9,67.5915633068
29.0,68.8437461116
29.1,69.3307005628
29.2,68.5886699937
29.3,67.5915633068
29.4,67.3364982459
29.5,66.8263460101
29.6,66.5944676769
29.7,66.0843209696
29.8,67.8466394247
29.9,67.3364982459
30.0,66.8263460101
30.1,66.339391559
30.2,66.0843209696
30.3,65.5973609899
30.4,65.3422904006
30.5,65.0872198112
30.6,66.5944676769
30.7,66.0843209696
30.8,65.8292448517
30.9,65.3422904006
31.0,65.0872198112
31.1,64.6002598315
31.2,64.3451892421
