timestamp(seconds),value
0.0,164.959686975
0.2,162.455343479
0.4,162.200278418
0.6,159.719110593
0.8,158.953893297
1.0,157.956797667
1.2,156.472736529
1.4,155.220564781
1.6,154.710412545
1.8,153.458240797
2.0,152.716210228
2.2,150.977084029
2.4,149.979977342
2.6,148.472729477
2.8,147.730709965
3.0,146.223462099
3.2,144.971290351
3.4,144.229259782
3.6,144.484324843
3.8,142.490122526
4.0,140.7278096
4.2,140.495920209
4.4,138.988672344
4.6,137.736500596
4.8,136.739404966
5.0,135.742298279
5.2,134.745191592
5.4,135.2321571
5.6,134.00317208
5.8,133.237954783
6.0,131.753893645
6.2,129.991569662
6.4,129.249539093
6.6,128.507519581
6.8,127.255336776
7.0,125.748099967
7.2,126.258241146
7.4,125.006069398
7.6,125.006069398
7.8,122.269836512
8.0,122.014760394
8.2,120.762588646
8.4,120.020558077
8.6,119.02345139
8.8,118.258234094
9.0,117.771279643
9.2,118.258234094
9.4,117.029249074
9.6,115.011860029
9.8,114.779981696
10.0,114.014764399
10.2,113.27273383
10.4,112.020562082
10.6,111.023455395
10.8,110.281424826
11.0,111.023455395
11.2,109.539394257
11.4,109.029253079
11.6,108.032146392
11.8,107.035050762
12.0,106.524909583
12.2,105.272726778
12.4,104.530696209
12.6,104.275631148
12.8,106.037944075
13.0,105.527802896
13.2,104.785772327
13.4,103.533600579
13.6,102.79157001
13.8,102.281428831
14.0,101.794463323
14.2,101.029246027
14.4,99.5451959456
14.6,101.794463323
14.8,102.281428831
15.0,100.542291575
15.2,96.7857763321
15.4,95.7886696451
15.6,95.5567913119
15.8,93.3075128771
16.0,91.5451888935
16.2,91.8002650114
16.4,94.5596846249
16.6,93.7944673283
16.8,92.7973716984
17.0,89.8060626946
17.2,87.8118603778
17.4,87.3017081419
17.6,87.3017081419
17.8,86.55968863
18.0,86.0495363941
18.2,88.0669364957
18.4,89.2959215159
18.6,87.5567842598
18.8,87.3017081419
19.0,85.3075058251
19.2,82.0611317605
19.4,81.8060556425
19.6,81.3191011914
19.8,82.5712729392
20.0,84.5654863131
20.2,85.562581943
20.4,82.8263490571
20.6,82.0611317605
20.8,79.8118533257
21.0,78.5596815779
21.2,77.0756204398
21.4,76.5654792611
21.6,77.562585948
21.8,79.0698338138
22.0,81.0640361306
22.2,78.3278032447
22.4,77.8176510089
22.6,76.3336009279
22.8,75.081418123
23.0,73.5741813144
23.2,72.5770746274
23.4,75.081418123
23.6,77.3306965577
23.8,76.0785248099
24.0,74.3162008263
24.2,73.5741813144
24.4,73.0872158061
24.6,72.3219985095
24.8,70.0727311318
25.0,69.8408417415
25.2,70.8379484285
25.4,72.3219985095
25.6,71.8350440584
25.8,70.0727311318
26.0,69.5857656236
26.2,68.8437461116
26.4,68.0785177579
26.6,67.3364982459
26.8,67.081422128
27.0,68.8437461116
27.2,68.5886699937
27.4,68.3335938758
27.6,67.3364982459
27.8,66.8263460101
28.0,66.339391559
28.2,66.0843209696
28.4,65.3422904006
28.6,65.0872198112
28.8,66.5944676769
29.0,66.0843209696
29.2,66.0843209696
29.4,65.0872198112
29.6,64.8321436933
29.8,64.3451892421
30.0,63.8350425348
30.2,63.5799719455
30.4,63.3480880837
30.6,63.0930174943
30.8,64.0901186528
31.0,63.8350425348
31.2,63.3480880837
31.4,63.0930174943
31.6,62.8379413764
31.8,62.5828707871
32.0,62.3509869253
32.2,62.0959163359
32.4,62.0959163359
32.6,62.8379413764
32.8,62.8379413764
33.0,62.3509869253
33.2,62.0959163359
33.4,61.840840218
33.6,61.5857696286
33.8,61.5857696286
34.0,61.3538857669
34.2,61.3538857669
34.4,61.840840218
34.6,61.840840218
34.8,61.3538857669
35.0,61.3538857669
35.2,61.098809649
35.4,60.8437390596
35.6,60.8437390596
35.8,60.5886684702
36.0,60.5886684702
36.2,61.098809649
36.4,61.098809649
36.6,60.8437390596
36.8,60.8437390596
37.0,60.5886684702
37.2,60.5886684702
37.4,60.3567846085
37.6,60.3567846085
37.8,60.1017084905
38.0,60.5886684702
38.2,60.5886684702
38.4,60.3567846085
38.6,60.3567846085
38.8,60.1017084905
39.0,60.1017084905
39.2,60.1017084905
39.4,59.8466379012
39.6,59.8466379012
