timestamp(seconds),value
0.0,165.701728601
0.2,164.704621914
0.4,163.707515227
0.6,161.968389028
0.8,161.713323967
1.0,160.71621728
1.2,159.950999984
1.4,159.208969415
1.6,158.466938845
1.8,157.701721549
2.0,158.211862728
2.2,155.96259535
2.4,154.710412545
2.6,154.223458094
2.8,153.226362464
3.0,152.461145167
3.2,151.974179659
3.4,152.461145167
3.6,150.211866733
3.8,148.982881712
4.0,148.217664416
4.2,147.475633847
4.4,146.223462099
4.6,146.223462099
4.8,144.971290351
5.0,144.739400961
5.2,142.977076977
5.4,142.235057465
5.6,141.493026896
5.8,140.7278096
6.0,140.495920209
6.2,139.98577903
6.4,139.243748461
6.6,137.991576714
6.8,136.994470027
7.0,136.252439458
7.2,135.487222161
7.4,135.487222161
7.6,135.2321571
7.8,134.235050413
8.0,132.750989275
8.2,132.008969763
8.4,131.243752466
8.6,130.501721897
8.8,130.246645779
9.0,130.246645779
9.2,129.249539093
9.4,127.742302284
9.6,127.000271715
9.8,126.003165028
10.0,125.516210577
10.2,126.745195597
10.4,125.748099967
10.6,125.006069398
10.8,123.011867081
11.0,122.269836512
11.2,121.759684276
11.4,121.017664764
11.6,122.014760394
11.8,121.759684276
12.0,120.762588646
12.2,118.258234094
12.4,118.026355761
12.6,117.261138464
12.8,116.519107895
13.0,116.008966716
13.2,117.261138464
13.4,116.519107895
13.6,114.014764399
13.8,113.527798891
14.0,113.017657712
14.2,112.530703261
14.4,112.020562082
14.6,113.782875009
14.8,112.530703261
15.0,110.026348709
15.2,109.771283648
15.4,109.284329197
15.6,108.774176961
15.8,108.032146392
16.0,109.771283648
16.2,109.771283648
16.4,106.293020193
16.6,105.782879014
16.8,105.272726778
17.0,104.530696209
17.2,104.043741758
17.4,105.782879014
17.6,104.530696209
17.8,102.79157001
18.0,102.049539441
18.2,101.794463323
18.4,101.029246027
18.6,100.542291575
18.8,102.536493892
19.0,101.539398262
19.2,99.5451959456
19.4,98.5480892586
19.6,98.0379480799
19.8,97.5509936287
20.0,97.2959175108
20.2,99.2901198277
20.4,97.8060586896
20.6,96.2988108239
20.8,95.5567913119
21.0,94.5596846249
21.2,94.0495434462
21.4,93.5393912104
21.6,96.043745763
21.8,94.5596846249
22.0,93.0524367592
22.2,92.0553411294
22.4,91.3133105603
22.6,91.0582344424
22.8,92.3104061902
23.0,92.5422955805
23.2,92.5422955805
23.4,91.0582344424
23.6,90.3162038733
23.8,89.0640321255
24.0,89.0640321255
24.2,90.3162038733
24.4,90.0611388125
24.6,90.0611388125
24.8,88.5538909468
25.0,87.3017081419
25.2,86.55968863
25.4,85.8176580609
25.6,87.0698298087
25.8,88.0669364957
26.0,86.8147536908
26.2,85.3075058251
26.4,84.5654863131
26.6,83.5683796262
26.8,82.8263490571
27.0,84.5654863131
27.2,84.3104101952
27.4,84.0553340773
27.6,82.8263490571
27.8,81.8060556425
28.0,81.0640361306
28.2,80.3220055615
28.4,82.0611317605
28.6,82.3162078784
28.8,81.5741773093
29.0,80.0669294436
29.2,79.3248988746
29.4,78.5596815779
29.6,77.8176510089
29.8,79.0698338138
30.0,80.3220055615
30.2,78.8147576958
30.4,77.562585948
30.6,76.820555379
30.8,76.0785248099
31.0,75.3364942409
31.2,76.3336009279
31.4,76.820555379
31.6,76.0785248099
31.8,74.8263530622
32.0,74.3162008263
32.2,74.0843224931
32.4,73.0872158061
32.6,74.3162008263
32.8,74.5712769442
33.0,73.8292463752
33.2,72.8321507453
33.4,72.3219985095
33.6,71.8350440584
33.8,71.0698267617
34.0,70.8379484285
34.2,73.0872158061
34.4,71.8350440584
34.6,71.0698267617
34.8,70.5828723106
35.0,69.8408417415
35.2,69.3307005628
35.4,69.0756244449
35.6,70.3277961926
35.8,70.0727311318
36.0,69.5857656236
36.2,68.8437461116
36.4,68.5886699937
36.6,68.0785177579
36.8,67.5915633068
37.0,69.0756244449
37.2,68.3335938758
37.4,67.5915633068
37.6,67.3364982459
37.8,67.081422128
38.0,66.5944676769
38.2,66.339391559
38.4,67.5915633068
38.6,67.081422128
38.8,66.339391559
39.0,66.0843209696
39.2,65.5973609899
39.4,65.0872198112
39.6,65.0872198112
39.8,65.8292448517
40.0,65.3422904006
40.2,64.8321436933
40.4,64.6002598315
40.6,64.3451892421
40.8,64.0901186528
41.0,64.8321436933
41.2,64.6002598315
41.4,64.3451892421
41.6,63.8350425348
41.8,63.5799719455
42.0,63.3480880837
42.2,63.0930174943
42.4,63.8350425348
42.6,63.8350425348
42.8,63.3480880837
43.0,63.0930174943
43.2,62.8379413764
43.4,62.5828707871
43.6,62.3509869253
43.8,63.0930174943
44.0,62.5828707871
44.2,62.3509869253
44.4,62.0959163359
44.6,61.840840218
44.8,61.840840218
45.0,61.5857696286
45.2,62.3509869253
45.4,62.0959163359
45.6,61.840840218
45.8,61.840840218
46.0,61.5857696286
46.2,61.3538857669
46.4,61.3538857669
46.6,61.840840218
46.8,61.5857696286
47.0,61.3538857669
47.2,61.098809649
47.4,60.8437390596
47.6,60.8437390596
47.8,60.8437390596
48.0,61.098809649
48.2,60.8437390596
48.4,60.5886684702
48.6,60.3567846085
48.8,60.3567846085
49.0,60.1017084905
49.2,60.3567846085
49.4,60.3567846085
49.6,60.1017084905
49.8,60.1017084905
50.0,59.8466379012
50.2,59.8466379012
