timestamp(seconds),value
0.0,172.681431181
0.1,171.684324494
0.2,170.687239921
0.3,169.690133235
0.4,168.948091608
0.5,167.695919861
0.6,166.698813174
0.7,165.956793662
0.8,164.959686975
0.9,163.962602402
1.0,163.197362991
1.1,163.452450166
1.2,161.203171731
1.3,160.461152219
1.4,159.464045532
1.5,158.722014963
1.6,157.701721549
1.7,157.701721549
1.8,155.96259535
1.9,155.220564781
2.0,154.478534212
2.1,153.458240797
2.2,152.716210228
2.3,152.229255777
2.4,150.977084029
2.5,150.211866733
2.6,149.724912281
2.7,148.727805594
2.8,147.985775025
2.9,147.220557729
3.0,147.220557729
3.1,145.48143153
3.2,144.971290351
3.3,144.229259782
3.4,143.487229213
3.5,142.722011916
3.6,142.235057465
3.7,142.490122526
3.8,140.240855148
3.9,139.730702913
4.0,138.988672344
4.1,138.246641774
4.2,137.481424478
4.3,137.481424478
4.4,135.997374397
4.5,135.2321571
4.6,134.745191592
4.7,134.00317208
4.8,133.237954783
4.9,132.750989275
5.0,132.750989275
5.1,131.243752466
5.2,130.988676349
5.3,130.246645779
5.4,129.50461521
5.5,128.994474032
5.6,128.994474032
5.7,127.510412894
5.8,127.000271715
5.9,126.513317264
6.0,125.748099967
6.1,125.006069398
6.2,124.75099328
6.3,124.75099328
6.4,123.011867081
6.5,122.756790963
6.6,122.014760394
6.7,121.504619215
6.8,121.017664764
6.9,121.272729825
7.0,119.510416899
7.1,119.255340781
7.2,118.76838633
7.3,118.026355761
7.4,117.261138464
7.5,117.771279643
7.6,116.519107895
7.7,115.522001208
7.8,115.011860029
7.9,114.524905578
8.0,113.782875009
8.1,113.527798891
8.2,114.014764399
8.3,112.020562082
8.4,111.765485965
8.5,111.278531513
8.6,110.768379278
8.7,110.281424826
8.8,111.023455395
8.9,109.284329197
9.0,108.5191119
9.1,108.032146392
9.2,107.522005213
9.3,107.035050762
9.4,108.032146392
9.5,108.032146392
9.6,105.527802896
9.7,105.272726778
9.8,104.530696209
9.9,104.043741758
10.0,105.272726778
10.1,104.043741758
10.2,103.046646128
10.3,102.536493892
10.4,101.794463323
10.5,101.284322144
10.6,102.281428831
10.7,102.79157001
10.8,100.287226515
10.9,99.8002610064
11.0,99.2901198277
11.1,98.5480892586
11.2,98.2930241978
11.3,99.8002610064
11.4,97.8060586896
11.5,97.5509936287
11.6,96.7857763321
11.7,96.2988108239
11.8,95.7886696451
11.9,97.2959175108
12.0,95.7886696451
12.1,95.0466390761
12.2,94.5596846249
12.3,94.0495434462
12.4,93.5393912104
12.5,94.7915740152
12.6,93.5393912104
12.7,92.7973716984
12.8,92.3104061902
12.9,91.8002650114
13.0,91.3133105603
13.1,92.3104061902
13.2,91.5451888935
13.3,90.8031583245
13.4,90.5480932636
13.5,89.8060626946
13.6,89.0640321255
13.7,90.0611388125
13.8,89.5509865767
13.9,89.0640321255
14.0,88.5538909468
14.1,87.8118603778
14.2,87.3017081419
14.3,87.0698298087
14.4,88.0669364957
14.5,87.0698298087
14.6,86.55968863
14.7,86.0495363941
14.8,85.562581943
14.9,85.3075058251
15.0,86.3046125121
15.1,85.562581943
15.2,85.0524407643
15.3,84.5654863131
15.4,84.0553340773
15.5,83.5683796262
15.6,84.5654863131
15.7,83.8234557441
15.8,83.3133035082
15.9,82.8263490571
16.0,82.3162078784
16.1,81.8060556425
16.2,81.8060556425
16.3,82.0611317605
16.4,81.5741773093
16.5,81.3191011914
16.6,80.8089600127
16.7,80.3220055615
16.8,80.0669294436
16.9,80.5770706224
17.0,80.0669294436
17.1,79.8118533257
17.2,79.3248988746
17.3,79.0698338138
17.4,78.8147576958
17.5,79.8118533257
17.6,78.8147576958
17.7,78.5596815779
17.8,77.8176510089
17.9,77.562585948
18.0,76.820555379
18.1,77.8176510089
18.2,77.0756204398
18.3,77.0756204398
18.4,76.5654792611
18.5,76.0785248099
18.6,75.5683836312
18.7,76.3336009279
18.8,75.823448692
18.9,75.3364942409
19.0,75.081418123
19.1,74.5712769442
19.2,74.3162008263
19.3,74.0843224931
19.4,74.3162008263
19.5,74.0843224931
19.6,73.5741813144
19.7,73.0872158061
19.8,72.5770746274
19.9,72.3219985095
20.0,72.8321507453
20.1,72.3219985095
20.2,72.0901201763
20.3,71.5799679404
20.4,71.3249028796
20.5,70.8379484285
20.6,71.3249028796
20.7,71.0698267617
20.8,70.5828723106
20.9,70.3277961926
21.0,69.8408417415
21.1,69.5857656236
21.2,70.0727311318
21.3,69.8408417415
21.4,69.3307005628
21.5,69.0756244449
21.6,68.5886699937
21.7,68.3335938758
21.8,68.8437461116
21.9,68.5886699937
22.0,68.3335938758
22.1,68.0785177579
22.2,67.5915633068
22.3,67.5915633068
22.4,67.3364982459
22.5,67.5915633068
22.6,67.3364982459
22.7,66.8263460101
22.8,66.5944676769
22.9,66.339391559
23.0,66.0843209696
23.1,66.5944676769
23.2,66.339391559
23.3,65.8292448517
23.4,65.5973609899
23.5,65.3422904006
23.6,65.0872198112
23.7,65.3422904006
23.8,65.3422904006
23.9,65.0872198112
24.0,64.8321436933
24.1,64.6002598315
24.2,64.3451892421
24.3,64.3451892421
24.4,64.8321436933
24.5,64.3451892421
24.6,64.0901186528
24.7,63.8350425348
24.8,63.8350425348
24.9,63.5799719455
25.0,63.8350425348
25.1,63.5799719455
