timestamp(seconds),value
0.0,161.203171731
0.2,159.950999984
0.4,158.722014963
0.6,157.469832158
0.8,156.95969098
1.0,155.220564781
1.2,154.965488663
1.4,153.713316915
1.6,152.461145167
1.8,151.46403848
2.0,150.46694285
2.2,150.211866733
2.4,148.472729477
2.6,147.475633847
2.8,146.47852716
3.0,145.48143153
3.2,144.739400961
3.4,143.974183664
3.6,142.977076977
3.8,141.979981347
4.0,141.237950778
4.2,140.240855148
4.4,139.243748461
4.6,138.246641774
4.8,137.991576714
5.0,136.484328848
5.2,136.252439458
5.4,135.00026771
5.6,134.235050413
5.8,133.237954783
6.0,132.495924214
6.2,132.240848096
6.4,130.756786958
6.6,129.759691328
6.8,129.249539093
7.0,128.252443463
7.2,127.510412894
7.4,126.745195597
7.6,125.748099967
7.8,125.006069398
8.0,124.264038829
8.2,123.498821532
8.4,122.756790963
8.6,122.014760394
8.8,122.014760394
9.0,120.507512529
9.2,119.765481959
9.4,119.02345139
9.6,118.258234094
9.8,117.516214582
10.0,117.029249074
10.2,116.264031777
10.4,115.522001208
10.6,114.779981696
10.8,114.014764399
11.0,113.27273383
11.2,112.530703261
11.4,112.762581594
11.6,111.533596574
11.8,110.281424826
12.0,110.026348709
12.2,109.284329197
12.4,108.5191119
12.6,107.777081331
12.8,108.28722251
13.0,106.779974644
13.2,105.527802896
13.4,105.272726778
13.6,104.785772327
13.8,104.043741758
14.0,103.533600579
14.2,104.043741758
14.4,102.281428831
14.6,101.029246027
14.8,100.797367693
15.0,100.032150397
15.2,99.2901198277
15.4,99.0350437097
15.6,98.5480892586
15.8,97.8060586896
16.0,97.0408413929
16.2,96.5538869418
16.4,96.043745763
16.6,95.5567913119
16.8,96.043745763
17.0,95.0466390761
17.2,93.5393912104
17.4,93.3075128771
17.6,92.7973716984
17.8,92.0553411294
18.0,91.8002650114
18.2,92.7973716984
18.4,91.5451888935
18.6,89.8060626946
18.8,89.2959215159
19.0,89.0640321255
19.2,88.2988148289
19.4,89.5509865767
19.6,89.0640321255
19.8,87.8118603778
20.0,86.3046125121
20.2,85.8176580609
20.4,85.3075058251
20.6,84.820551374
20.8,85.8176580609
21.0,85.3075058251
21.2,84.0553340773
21.4,82.8263490571
21.6,82.0611317605
21.8,81.5741773093
22.0,81.0640361306
22.2,82.3162078784
22.4,81.3191011914
22.6,79.5799749925
22.8,79.0698338138
23.0,78.5596815779
23.2,78.3278032447
23.4,79.8118533257
23.6,78.3278032447
23.8,77.3306965577
24.0,76.3336009279
24.2,76.3336009279
24.4,75.5683836312
24.6,75.5683836312
24.8,76.820555379
25.0,75.5683836312
25.2,74.8263530622
25.4,74.3162008263
25.6,73.5741813144
25.8,73.3191051964
26.0,75.081418123
26.2,73.5741813144
26.4,72.3219985095
26.6,71.8350440584
26.8,71.0698267617
27.0,70.5828723106
27.2,72.3219985095
27.4,71.0698267617
27.6,70.0727311318
27.8,69.8408417415
28.0,69.0756244449
28.2,68.5886699937
28.4,70.0727311318
28.6,69.3307005628
28.8,68.5886699937
29.0,68.0785177579
29.2,67.3364982459
29.4,66.8263460101
29.6,66.5944676769
29.8,68.0785177579
30.0,66.8263460101
30.2,66.339391559
30.4,65.8292448517
30.6,65.3422904006
30.8,64.8321436933
31.0,66.339391559
31.2,65.5973609899
31.4,64.8321436933
31.6,64.6002598315
31.8,64.0901186528
32.0,63.5799719455
32.2,63.3480880837
32.4,64.6002598315
32.6,63.8350425348
32.8,63.5799719455
33.0,63.3480880837
33.2,62.8379413764
33.4,62.5828707871
33.6,62.3509869253
33.8,63.0930174943
34.0,62.8379413764
34.2,62.3509869253
34.4,62.0959163359
34.6,61.840840218
34.8,61.5857696286
35.0,61.3538857669
35.2,62.3509869253
35.4,61.840840218
35.6,61.5857696286
35.8,61.3538857669
36.0,61.098809649
36.2,60.8437390596
36.4,60.5886684702
36.6,60.5886684702
36.8,60.8437390596
37.0,60.8437390596
37.2,60.5886684702
37.4,60.3567846085
37.6,60.3567846085
37.8,60.1017084905
38.0,60.1017084905
38.2,60.3567846085
38.4,60.1017084905
38.6,60.1017084905
38.8,59.8466379012
39.0,59.8466379012
