timestamp(seconds),value
0.0,173.20487506
0.05,167.208229365
0.1,176.38342744
0.15,181.33147773
0.2,182.01961407
0.25,180.6105596
0.3,179.56197982
0.35,178.84106169
0.4,178.15292535
0.45,177.43200722
0.5,177.07156378
0.55,176.38342744
0.6,175.66250931
0.65,175.66250931
0.7,174.97437297
0.75,174.25345484
0.8,173.92579319
0.85,173.20487506
0.9,172.51673872
0.95,172.15629528
1.0,171.43537715
1.05,171.07493371
1.1,171.07493371
1.15,170.74724081
1.2,169.66587924
1.25,169.33818634
1.3,168.617283835
1.35,168.25682477
1.4,167.929147495
1.45,167.208229365
1.5,166.847785925
1.55,166.15963396
1.6,166.847785925
1.65,165.79919052
1.7,165.07827239
1.75,164.750595115
1.8,164.02969261
1.85,163.669233545
1.9,162.981097205
1.95,162.62063814
2.0,162.260179075
2.05,161.9325018
2.1,162.62063814
2.15,161.21158367
2.2,160.490681165
2.25,160.16300389
2.3,159.802544825
2.35,159.44208576
2.4,158.75394942
2.45,158.393490355
2.5,158.033046915
2.55,158.033046915
2.6,158.393490355
2.65,156.98445151
2.7,156.263549005
2.75,155.90308994
2.8,155.57539704
2.85,154.854494535
2.9,154.854494535
2.95,154.166358195
3.0,153.80589913
3.05,154.49403547
3.1,153.80589913
3.15,152.757303725
3.2,152.396860285
3.25,152.03640122
3.3,151.675942155
3.35,150.987805815
3.4,150.62734675
3.45,150.26690331
3.5,149.906444245
3.55,150.62734675
3.6,149.57876697
3.65,148.4974054
3.7,148.4974054
3.75,147.809253435
3.8,147.448809995
3.85,147.448809995
3.9,146.76065803
3.95,146.40021459
4.0,146.40021459
4.05,146.039755525
4.1,145.31885302
4.15,144.99116012
4.2,144.270257615
4.25,144.270257615
4.3,143.582121275
4.35,143.582121275
4.4,142.861203145
4.45,142.500759705
4.5,143.582121275
4.55,142.173066805
4.6,141.4521643
4.65,141.091705235
4.7,140.76402796
4.75,140.403568895
4.8,140.04310983
4.85,139.68266639
4.9,139.322207325
4.95,140.403568895
5.0,139.322207325
5.05,138.27361192
5.1,137.913152855
5.15,137.58547558
5.2,137.225016515
5.25,136.864573075
5.3,136.50411401
5.35,136.17642111
5.4,137.225016515
5.45,136.50411401
5.5,135.09505954
5.55,134.7346161
5.6,134.4069232
5.65,134.046464135
5.7,133.686020695
5.75,133.32556163
5.8,132.997884355
5.85,133.686020695
5.9,133.32556163
5.95,132.276966225
6.0,131.916522785
6.05,131.22837082
6.1,130.86792738
6.15,130.507468315
6.2,130.17979104
6.25,130.17979104
6.3,130.507468315
6.35,130.507468315
6.4,129.45887291
6.45,129.09842947
6.5,128.410277505
6.55,128.049834065
6.6,127.689375
6.65,127.328915935
6.7,127.00123866
6.75,127.00123866
6.8,128.410277505
6.85,127.00123866
6.9,126.640779595
6.95,125.59218419
7.0,125.23174075
7.05,124.51082262
7.1,124.51082262
7.15,124.15037918
7.2,123.82268628
7.25,125.59218419
7.3,124.15037918
7.35,123.462227215
7.4,123.101783775
7.45,122.413647435
7.5,122.05318837
7.55,121.692729305
7.6,121.332285865
7.65,121.332285865
7.7,122.74132471
7.75,121.332285865
7.8,121.004592965
7.85,120.6441339
7.9,120.28369046
7.95,119.595538495
8.0,118.87463599
8.05,118.87463599
8.1,118.153733485
8.15,120.28369046
8.2,118.87463599
8.25,118.87463599
8.3,118.153733485
8.35,117.826040585
8.4,117.10513808
8.45,116.744679015
8.5,116.056542675
8.55,115.69608361
8.6,115.69608361
8.65,116.744679015
8.7,116.41700174
8.75,116.056542675
8.8,115.33564017
