timestamp(seconds),value
0.0,159.950999984
0.1,159.208969415
0.2,158.722014963
0.3,157.956797667
0.4,157.469832158
0.5,156.704614862
0.6,156.217660411
0.7,155.96259535
0.8,155.220564781
0.9,154.710412545
1.0,154.223458094
1.1,153.713316915
1.2,152.971286346
1.3,152.461145167
1.4,151.974179659
1.5,151.46403848
1.6,151.46403848
1.7,150.722007911
1.8,149.979977342
1.9,149.469836164
2.0,148.982881712
2.1,148.472729477
2.2,147.985775025
2.3,147.475633847
2.4,146.988679396
2.5,147.220557729
2.6,146.223462099
2.7,145.736507648
2.8,145.226355412
2.9,144.739400961
3.0,144.229259782
3.1,143.742294274
3.2,143.232153095
3.3,142.722011916
3.4,142.235057465
3.5,141.724905229
3.6,141.493026896
3.7,140.98287466
3.8,140.495920209
3.9,139.98577903
4.0,139.498824579
4.1,139.498824579
4.2,138.733607283
4.3,138.246641774
4.4,137.991576714
4.5,137.481424478
4.6,136.994470027
4.7,136.484328848
4.8,136.252439458
4.9,136.484328848
5.0,135.487222161
5.1,134.745191592
5.2,134.745191592
5.3,134.235050413
5.4,133.748095962
5.5,133.237954783
5.6,134.00317208
5.7,132.750989275
5.8,132.008969763
5.9,131.753893645
6.0,131.498817527
6.1,130.988676349
6.2,130.501721897
6.3,130.246645779
6.4,131.243752466
6.5,129.50461521
6.6,128.994474032
6.7,128.762584641
6.8,128.252443463
6.9,127.742302284
7.0,127.510412894
7.1,127.255336776
7.2,128.252443463
7.3,127.000271715
7.4,126.003165028
7.5,126.003165028
7.6,125.261134459
7.7,125.006069398
7.8,124.51910389
7.9,124.264038829
8.0,125.748099967
8.1,125.006069398
8.2,123.266932142
8.3,123.011867081
8.4,122.756790963
8.5,122.269836512
8.6,121.759684276
8.7,121.272729825
8.8,121.017664764
8.9,120.507512529
9.0,122.269836512
9.1,122.269836512
9.2,120.020558077
9.3,119.510416899
9.4,119.02345139
9.5,118.76838633
9.6,118.258234094
9.7,117.771279643
9.8,117.516214582
9.9,117.029249074
10.0,118.76838633
10.1,118.76838633
10.2,116.774184013
10.3,116.008966716
10.4,115.777077326
10.5,115.266936147
10.6,114.779981696
10.7,114.524905578
10.8,114.014764399
10.9,115.522001208
11.0,115.777077326
11.1,114.779981696
11.2,113.27273383
11.3,112.762581594
11.4,112.275627143
11.5,112.020562082
11.6,111.533596574
11.7,111.278531513
11.8,110.768379278
11.9,110.536500944
12.0,112.020562082
12.1,111.765485965
12.2,109.539394257
12.3,109.284329197
12.4,109.029253079
12.5,108.5191119
12.6,108.28722251
12.7,108.032146392
12.8,108.032146392
12.9,110.281424826
13.0,109.029253079
13.1,107.777081331
13.2,107.035050762
13.3,106.293020193
13.4,106.037944075
13.5,105.527802896
13.6,105.272726778
13.7,107.035050762
13.8,107.522005213
13.9,106.293020193
14.0,105.040848445
14.1,104.275631148
14.2,103.788676697
14.3,103.533600579
14.4,103.046646128
14.5,102.79157001
14.6,104.275631148
14.7,104.785772327
14.8,103.788676697
14.9,102.536493892
15.0,102.049539441
15.1,101.284322144
15.2,101.029246027
15.3,100.797367693
15.4,100.287226515
15.5,100.032150397
15.6,99.8002610064
15.7,99.2901198277
15.8,99.0350437097
15.9,98.8031653765
16.0,98.2930241978
16.1,98.0379480799
16.2,97.8060586896
16.3,99.2901198277
16.4,100.287226515
16.5,98.2930241978
16.6,97.2959175108
16.7,97.0408413929
16.8,96.7857763321
16.9,96.2988108239
17.0,96.043745763
17.1,95.7886696451
17.2,98.0379480799
17.3,97.0408413929
17.4,96.043745763
17.5,95.301715194
17.6,94.7915740152
17.7,94.304608507
17.8,94.0495434462
17.9,95.7886696451
18.0,96.043745763
18.1,95.7886696451
18.2,94.5596846249
18.3,93.7944673283
18.4,93.3075128771
18.5,92.7973716984
18.6,92.3104061902
18.7,92.0553411294
18.8,91.8002650114
18.9,91.5451888935
19.0,91.3133105603
19.1,91.0582344424
19.2,90.8031583245
19.3,90.5480932636
19.4,90.3162038733
19.5,91.5451888935
19.6,93.3075128771
19.7,92.3104061902
19.8,91.3133105603
19.9,90.5480932636
20.0,90.0611388125
20.1,89.5509865767
20.2,89.0640321255
20.3,91.3133105603
20.4,91.5451888935
20.5,90.5480932636
20.6,89.8060626946
20.7,89.2959215159
20.8,88.8089560076
20.9,88.2988148289
21.0,87.8118603778
21.1,87.5567842598
21.2,90.5480932636
21.3,90.3162038733
21.4,89.2959215159
21.5,88.5538909468
21.6,88.2988148289
21.7,87.5567842598
21.8,87.0698298087
21.9,86.55968863
22.0,86.0495363941
22.1,85.8176580609
22.2,88.8089560076
22.3,88.2988148289
22.4,87.3017081419
22.5,86.8147536908
22.6,86.55968863
22.7,86.0495363941
22.8,85.562581943
22.9,85.0524407643
23.0,84.820551374
23.1,85.562581943
23.2,86.55968863
23.3,85.8176580609
23.4,85.3075058251
23.5,84.820551374
23.6,84.3104101952
23.7,83.8234557441
23.8,83.3133035082
23.9,83.0582384474
24.0,82.5712729392
24.1,82.3162078784
24.2,84.820551374
24.3,84.5654863131
24.4,83.5683796262
24.5,83.3133035082
24.6,82.8263490571
24.7,82.3162078784
24.8,81.8060556425
24.9,81.3191011914
25.0,80.8089600127
25.1,80.5770706224
25.2,80.0669294436
25.3,80.3220055615
25.4,82.3162078784
25.5,81.8060556425
25.6,80.8089600127
25.7,80.5770706224
25.8,80.0669294436
25.9,79.5799749925
26.0,79.3248988746
26.1,78.8147576958
26.2,78.3278032447
26.3,78.5596815779
26.4,80.0669294436
26.5,79.3248988746
26.6,78.8147576958
26.7,78.5596815779
26.8,78.0727271268
26.9,77.562585948
27.0,77.0756204398
27.1,76.5654792611
27.2,76.3336009279
27.3,78.0727271268
27.4,78.3278032447
27.5,78.0727271268
27.6,77.0756204398
27.7,76.820555379
27.8,76.3336009279
27.9,75.823448692
28.0,75.3364942409
28.1,74.8263530622
28.2,74.5712769442
28.3,74.0843224931
28.4,76.5654792611
28.5,76.0785248099
28.6,75.3364942409
28.7,74.8263530622
28.8,74.5712769442
28.9,74.0843224931
29.0,73.5741813144
29.1,73.0872158061
29.2,72.5770746274
29.3,73.0872158061
29.4,74.5712769442
29.5,73.8292463752
29.6,73.3191051964
29.7,72.8321507453
29.8,72.3219985095
29.9,72.0901201763
30.0,71.5799679404
30.1,71.0698267617
30.2,71.8350440584
30.3,73.0872158061
30.4,72.3219985095
30.5,71.8350440584
30.6,71.3249028796
30.7,71.0698267617
30.8,70.5828723106
30.9,70.0727311318
31.0,69.8408417415
31.1,70.5828723106
31.2,71.5799679404
31.3,70.8379484285
31.4,70.3277961926
31.5,70.0727311318
31.6,69.8408417415
31.7,69.3307005628
31.8,68.8437461116
31.9,70.3277961926
32.0,70.3277961926
32.1,69.8408417415
32.2,69.3307005628
32.3,69.0756244449
32.4,68.8437461116
32.5,68.3335938758
32.6,68.0785177579
32.7,69.3307005628
32.8,69.3307005628
32.9,68.8437461116
33.0,68.3335938758
33.1,68.0785177579
33.2,67.8466394247
33.3,67.5915633068
33.4,67.081422128
33.5,66.8263460101
33.6,66.339391559
33.7,66.0843209696
33.8,65.8292448517
33.9,65.5973609899
34.0,65.3422904006
34.1,65.0872198112
34.2,64.8321436933
34.3,65.3422904006
34.4,67.081422128
34.5,66.339391559
34.6,65.8292448517
34.7,65.8292448517
34.8,65.3422904006
34.9,65.0872198112
35.0,65.0872198112
35.1,66.0843209696
35.2,65.8292448517
35.3,65.5973609899
35.4,65.3422904006
35.5,65.0872198112
35.6,64.8321436933
35.7,64.6002598315
35.8,65.5973609899
35.9,65.3422904006
36.0,65.0872198112
36.1,64.8321436933
36.2,64.8321436933
36.3,64.6002598315
36.4,64.3451892421
36.5,64.0901186528
36.6,65.0872198112
36.7,64.8321436933
36.8,64.6002598315
36.9,64.6002598315
37.0,64.3451892421
37.1,64.0901186528
37.2,63.8350425348
37.3,63.5799719455
37.4,63.5799719455
37.5,63.3480880837
37.6,63.0930174943
37.7,63.0930174943
37.8,62.8379413764
37.9,62.5828707871
38.0,62.5828707871
38.1,62.3509869253
38.2,63.8350425348
38.3,63.3480880837
38.4,63.0930174943
38.5,62.8379413764
38.6,62.8379413764
38.7,62.5828707871
38.8,62.5828707871
38.9,62.5828707871
39.0,63.0930174943
39.1,62.8379413764
39.2,62.5828707871
39.3,62.5828707871
39.4,62.3509869253
39.5,62.0959163359
39.6,62.0959163359
39.7,62.0959163359
39.8,62.5828707871
39.9,62.5828707871
40.0,62.3509869253
40.1,62.0959163359
40.2,62.0959163359
40.3,61.840840218
40.4,61.5857696286
40.5,61.5857696286
40.6,61.3538857669
40.7,62.0959163359
40.8,61.840840218
40.9,61.840840218
41.0,61.5857696286
41.1,61.5857696286
41.2,61.3538857669
41.3,61.3538857669
41.4,61.098809649
41.5,61.098809649
41.6,61.5857696286
41.7,61.5857696286
41.8,61.3538857669
41.9,61.3538857669
42.0,61.098809649
42.1,61.098809649
42.2,60.8437390596
42.3,60.8437390596
42.4,60.8437390596
42.5,61.098809649
42.6,61.098809649
42.7,60.8437390596
42.8,60.8437390596
42.9,60.5886684702
43.0,60.5886684702
43.1,60.3567846085
43.2,60.3567846085
43.3,60.3567846085
43.4,60.3567846085
43.5,60.5886684702
43.6,60.5886684702
43.7,60.3567846085
43.8,60.3567846085
43.9,60.1017084905
44.0,60.1017084905
44.1,60.1017084905
44.2,59.8466379012
44.3,59.8466379012
44.4,59.8466379012
