timestamp(seconds),value
0.0,168.9777429
0.1,169.33818634
0.2,169.33818634
0.3,162.62063814
0.4,161.9325018
0.5,161.21158367
0.6,160.85114023
0.7,160.490681165
0.8,158.393490355
0.9,157.67258785
1.0,157.344910575
1.1,157.344910575
1.2,156.98445151
1.3,156.263549005
1.4,155.57539704
1.5,155.90308994
1.6,154.49403547
1.7,153.80589913
1.8,153.445440065
1.9,152.757303725
2.0,152.03640122
2.1,151.34826488
2.2,151.34826488
2.3,151.675942155
2.4,150.987805815
2.5,150.62734675
2.6,150.62734675
2.7,150.62734675
2.8,149.906444245
2.9,148.85784884
3.0,148.85784884
3.1,147.448809995
3.2,146.76065803
3.3,146.40021459
3.4,145.31885302
3.5,144.63071668
3.6,144.270257615
3.7,144.270257615
3.8,143.90979855
3.9,143.582121275
4.0,142.861203145
4.1,142.500759705
4.2,142.173066805
4.3,141.812623365
4.4,141.4521643
4.5,141.091705235
4.6,140.403568895
4.7,139.68266639
4.8,139.322207325
4.9,138.994514425
5.0,138.634070985
5.1,137.913152855
5.2,138.634070985
5.3,137.58547558
5.4,136.864573075
5.5,136.50411401
5.6,135.81597767
5.7,135.81597767
5.8,135.455518605
5.9,135.81597767
6.0,134.7346161
6.1,134.046464135
6.2,133.686020695
6.3,132.997884355
6.4,132.997884355
6.5,132.63742529
6.6,133.32556163
6.7,131.916522785
6.8,131.588829885
6.9,131.22837082
7.0,131.22837082
7.1,130.86792738
7.2,130.17979104
7.3,130.86792738
7.4,129.45887291
7.5,129.09842947
7.6,128.737970405
7.7,128.410277505
7.8,128.049834065
7.9,127.328915935
8.0,128.410277505
8.1,127.00123866
8.2,126.28032053
8.3,125.91987709
8.4,125.23174075
8.5,124.871281685
8.6,124.51082262
8.7,125.91987709
8.8,124.51082262
8.9,123.462227215
9.0,123.462227215
9.1,122.74132471
9.2,122.413647435
9.3,122.05318837
9.4,123.82268628
9.5,123.101783775
9.6,121.332285865
9.7,120.6441339
9.8,120.28369046
9.9,119.923231395
10.0,119.595538495
10.1,119.235095055
