timestamp(seconds),value
0.0,172.51673872
0.05,172.51673872
0.1,174.25345484
0.15,173.20487506
0.2,172.51673872
0.25,172.15629528
0.3,171.79582059
0.35,171.43537715
0.4,171.43537715
0.45,170.38679737
0.5,169.66587924
0.55,168.9777429
0.6,168.617283835
0.65,167.929147495
0.7,167.208229365
0.75,166.48732686
0.8,166.847785925
0.85,165.438731455
0.9,165.07827239
0.95,164.02969261
1.0,164.02969261
1.05,163.341540645
1.1,162.62063814
1.15,161.9325018
1.2,162.260179075
1.25,160.85114023
1.3,160.16300389
1.35,160.16300389
1.4,159.44208576
1.45,158.75394942
1.5,158.393490355
1.55,158.033046915
1.6,156.98445151
1.65,156.623992445
1.7,155.90308994
1.75,155.2149536
1.8,154.854494535
1.85,154.166358195
1.9,153.80589913
1.95,153.445440065
2.0,152.757303725
2.05,152.757303725
2.1,152.03640122
2.15,151.675942155
2.2,151.34826488
2.25,150.987805815
2.3,150.62734675
2.35,150.62734675
2.4,149.57876697
2.45,149.57876697
2.5,148.4974054
2.55,148.1697125
2.6,147.448809995
2.65,147.08835093
2.7,146.76065803
2.75,147.08835093
2.8,146.039755525
2.85,145.31885302
2.9,144.99116012
2.95,144.63071668
3.0,143.90979855
3.05,143.582121275
3.1,143.90979855
3.15,142.861203145
3.2,142.500759705
3.25,142.173066805
3.3,141.812623365
3.35,141.4521643
3.4,141.091705235
3.45,140.403568895
3.5,141.091705235
3.55,139.68266639
3.6,139.322207325
3.65,139.322207325
3.7,138.634070985
3.75,138.27361192
3.8,137.58547558
3.85,137.913152855
3.9,137.225016515
3.95,136.864573075
4.0,136.17642111
4.05,135.81597767
4.1,135.455518605
4.15,135.09505954
4.2,135.81597767
4.25,134.046464135
4.3,134.046464135
4.35,133.686020695
4.4,132.997884355
4.45,132.63742529
4.5,132.276966225
4.55,132.63742529
4.6,131.916522785
4.65,131.22837082
4.7,131.22837082
4.75,131.22837082
4.8,131.22837082
4.85,131.22837082
4.9,132.63742529
4.95,131.22837082
5.0,130.86792738
5.05,131.588829885
5.1,130.86792738
5.15,130.86792738
5.2,130.86792738
5.25,131.588829885
5.3,129.09842947
5.35,128.410277505
5.4,127.328915935
5.45,126.640779595
5.5,126.28032053
5.55,125.91987709
5.6,126.28032053
5.65,124.871281685
5.7,124.871281685
5.75,124.15037918
5.8,123.82268628
5.85,123.462227215
5.9,124.15037918
5.95,122.74132471
6.0,122.413647435
6.05,122.413647435
6.1,121.692729305
6.15,121.332285865
6.2,121.004592965
6.25,121.004592965
6.3,120.28369046
6.35,119.595538495
6.4,119.595538495
6.45,118.87463599
6.5,118.87463599
6.55,118.153733485
6.6,118.153733485
6.65,118.87463599
6.7,117.10513808
6.75,117.10513808
6.8,116.744679015
6.85,116.41700174
6.9,116.41700174
6.95,116.41700174
7.0,117.465597145
7.05,116.744679015
7.1,116.056542675
7.15,116.056542675
7.2,115.33564017
7.25,114.64750383
7.3,114.287044765
7.35,115.33564017
7.4,113.9265857
7.45,112.877990295
7.5,112.877990295
7.55,112.15708779
7.6,112.15708779
7.65,111.82939489
7.7,111.46895145
7.75,112.517546855
7.8,111.108492385
7.85,110.05989698
7.9,110.05989698
7.95,109.69945354
8.0,109.338994475
8.05,109.011301575
8.1,110.420356045
8.15,109.011301575
8.2,107.929940005
8.25,107.929940005
8.3,107.569496565
8.35,107.241803665
8.4,106.8813446
8.45,106.52090116
8.5,107.929940005
8.55,106.8813446
8.6,105.472305755
8.65,105.472305755
8.7,105.11184669
8.75,104.75140325
8.8,104.42371035
8.85,105.83276482
8.9,105.472305755
8.95,103.702807845
9.0,102.981889715
9.05,102.981889715
9.1,102.65421244
9.15,102.293753375
9.2,101.933309935
9.25,103.702807845
9.3,102.981889715
9.35,101.24515797
9.4,100.88471453
9.45,100.524255465
9.5,100.524255465
9.55,100.1637964
9.6,99.8361191251
9.65,101.57285087
9.7,100.524255465
9.75,99.1152009949
9.8,98.7547575551
9.85,98.4270646549
9.9,98.0666212151
9.95,97.70616215
10.0,99.47566006
10.05,99.47566006
10.1,98.0666212151
10.15,97.3457030849
10.2,97.3457030849
10.25,96.9852596451
10.3,96.9852596451
10.35,96.2971076799
10.4,96.9852596451
10.45,98.0666212151
10.5,97.3457030849
10.55,96.2971076799
10.6,95.576205175
10.65,95.576205175
10.7,95.2485279001
10.75,94.888068835
10.8,96.657566745
10.85,95.576205175
10.9,94.52760977
10.95,94.1671663301
11.0,93.4790143649
11.05,93.1185709251
11.1,92.75811186
11.15,94.888068835
11.2,94.1671663301
11.25,92.75811186
11.3,92.3976527949
11.35,91.3490573899
11.4,90.9886139501
11.45,90.6609210499
11.5,92.3976527949
11.55,92.75811186
11.6,91.709516455
11.65,90.9886139501
11.7,90.3004776101
11.75,89.2518822051
11.8,88.89142314
11.85,90.9886139501
11.9,91.709516455
11.95,90.6609210499
12.0,89.940018545
12.05,89.2518822051
12.1,88.5309640749
12.15,87.842827735
12.2,87.4823686699
12.25,89.5795594799
12.3,89.5795594799
12.35,89.2518822051
12.4,88.5309640749
12.45,87.4823686699
12.5,86.761466165
12.55,86.4010070999
12.6,86.073329825
12.65,86.761466165
12.7,88.1705206351
12.75,87.4823686699
12.8,86.761466165
12.85,86.073329825
12.9,85.3524273201
12.95,84.6642753549
13.0,86.4010070999
13.05,87.12192523
13.1,86.761466165
13.15,86.073329825
13.2,84.991968255
13.25,84.3038319151
13.3,83.94337285
13.35,83.25523651
13.4,85.7128707599
13.45,86.073329825
13.5,85.3524273201
13.55,84.3038319151
13.6,83.5829137849
13.65,82.8947774449
13.7,82.5343340051
13.75,81.8461820399
13.8,84.3038319151
13.85,84.3038319151
13.9,84.3038319151
13.95,82.8947774449
14.0,82.5343340051
14.05,81.8461820399
14.1,81.8461820399
14.15,81.125279535
14.2,83.25523651
14.25,83.5829137849
14.3,82.5343340051
14.35,82.17387494
14.4,81.8461820399
14.45,81.4857386001
14.5,81.125279535
14.55,80.4043770301
14.6,82.17387494
14.65,82.5343340051
14.7,81.8461820399
14.75,81.4857386001
14.8,80.7648204699
14.85,80.4043770301
14.9,79.7162250649
14.95,79.3557816251
15.0,80.7648204699
15.05,80.7648204699
15.1,80.4043770301
15.15,79.7162250649
15.2,78.99532256
15.25,78.6676452851
15.3,77.9467271549
15.35,77.258590815
15.4,76.5376883101
15.45,78.99532256
15.5,78.6676452851
15.55,77.9467271549
15.6,77.258590815
15.65,76.5376883101
15.7,76.177229245
15.75,75.489092905
15.8,75.12863384
15.85,77.258590815
15.9,77.258590815
15.95,76.177229245
16.0,75.8167701799
16.05,75.489092905
16.1,74.7681904001
16.15,74.0800384349
16.2,73.7195949951
16.25,74.7681904001
16.3,75.489092905
16.35,74.407731335
16.4,74.0800384349
16.45,73.35913593
16.5,72.9986768649
16.55,72.6709995901
16.6,72.310540525
16.65,72.310540525
16.7,73.7195949951
16.75,72.9986768649
16.8,72.6709995901
16.85,72.310540525
16.9,71.9500814599
