timestamp(seconds),value
0.0,180.6105596
0.05,179.56197982
0.1,178.84106169
0.15,178.15292535
0.2,177.43200722
0.25,177.07156378
0.3,175.66250931
0.35,175.33484766
0.4,174.61392953
0.45,173.92579319
0.5,173.5653185
0.55,172.51673872
0.6,172.51673872
0.65,172.84443162
0.7,171.07493371
0.75,170.38679737
0.8,169.66587924
0.85,169.33818634
0.9,168.617283835
0.95,167.929147495
1.0,167.56868843
1.05,168.25682477
1.1,166.48732686
1.15,165.438731455
1.2,165.438731455
1.25,164.750595115
1.3,164.02969261
1.35,163.341540645
1.4,162.981097205
1.45,163.341540645
1.5,162.62063814
1.55,160.85114023
1.6,160.85114023
1.65,160.16300389
1.7,159.08164232
1.75,158.75394942
1.8,158.033046915
1.85,158.033046915
1.9,158.033046915
1.95,156.263549005
2.0,156.263549005
2.05,155.57539704
2.1,154.854494535
2.15,154.49403547
2.2,153.80589913
2.25,153.445440065
2.3,154.854494535
2.35,153.084996625
2.4,151.675942155
2.45,151.675942155
2.5,150.987805815
2.55,150.26690331
2.6,149.906444245
2.65,149.218307905
2.7,150.26690331
2.75,150.62734675
2.8,148.85784884
2.85,147.809253435
2.9,147.448809995
2.95,146.76065803
3.0,146.039755525
3.05,145.67929646
3.1,145.31885302
3.15,146.76065803
3.2,144.63071668
3.25,143.582121275
3.3,142.861203145
3.35,142.173066805
3.4,141.812623365
3.45,141.091705235
3.5,140.76402796
3.55,142.500759705
3.6,141.091705235
3.65,140.04310983
3.7,139.68266639
3.75,138.994514425
3.8,138.27361192
3.85,137.913152855
3.9,137.58547558
3.95,139.322207325
4.0,138.27361192
4.05,137.58547558
4.1,136.864573075
4.15,135.81597767
4.2,135.09505954
4.25,134.7346161
4.3,134.4069232
4.35,133.686020695
4.4,135.81597767
4.45,134.7346161
4.5,132.997884355
4.55,132.276966225
4.6,131.916522785
4.65,131.22837082
4.7,130.86792738
4.75,130.507468315
4.8,132.63742529
4.85,131.916522785
4.9,130.507468315
4.95,129.45887291
5.0,128.737970405
5.05,128.410277505
5.1,128.049834065
5.15,127.689375
5.2,129.819331975
5.25,129.09842947
5.3,127.689375
5.35,127.00123866
5.4,126.28032053
5.45,125.59218419
5.5,124.871281685
5.55,124.51082262
5.6,127.00123866
5.65,125.91987709
5.7,124.871281685
5.75,124.15037918
5.8,123.82268628
5.85,123.101783775
5.9,122.05318837
5.95,121.692729305
6.0,123.82268628
6.05,123.462227215
6.1,122.05318837
6.15,121.692729305
6.2,121.332285865
6.25,120.6441339
6.3,119.923231395
6.35,119.595538495
6.4,121.332285865
6.45,121.332285865
6.5,119.923231395
6.55,119.235095055
6.6,118.87463599
6.65,118.153733485
6.7,117.826040585
6.75,116.744679015
6.8,119.235095055
6.85,118.514176925
6.9,117.10513808
6.95,116.744679015
7.0,116.41700174
7.05,115.69608361
7.1,115.33564017
7.15,115.00794727
7.2,116.744679015
7.25,115.69608361
7.3,115.00794727
7.35,114.64750383
7.4,114.287044765
7.45,113.9265857
7.5,113.23844936
7.55,112.517546855
7.6,114.64750383
7.65,113.566126635
7.7,112.877990295
7.75,112.877990295
7.8,112.15708779
7.85,111.82939489
7.9,111.108492385
7.95,110.74803332
8.0,112.517546855
8.05,111.46895145
8.1,111.108492385
8.15,110.74803332
8.2,110.05989698
8.25,109.69945354
8.3,109.338994475
8.35,108.650858135
8.4,110.05989698
8.45,109.338994475
8.5,108.650858135
8.55,108.29039907
8.6,107.929940005
8.65,107.241803665
8.7,106.8813446
8.75,106.52090116
8.8,107.929940005
8.85,107.241803665
8.9,106.52090116
8.95,106.160442095
9.0,105.83276482
9.05,105.472305755
9.1,104.75140325
9.15,104.42371035
9.2,105.83276482
9.25,105.11184669
9.3,104.42371035
9.35,104.063251285
9.4,104.063251285
9.45,103.34234878
9.5,102.981889715
9.55,102.65421244
9.6,103.702807845
9.65,103.34234878
9.7,102.65421244
9.75,102.293753375
9.8,101.933309935
9.85,101.57285087
9.9,100.88471453
9.95,100.524255465
10.0,101.933309935
10.05,100.88471453
10.1,100.1637964
10.15,100.1637964
10.2,100.1637964
10.25,99.47566006
10.3,98.7547575551
10.35,98.7547575551
10.4,99.47566006
10.45,99.1152009949
10.5,98.4270646549
10.55,98.4270646549
10.6,98.0666212151
10.65,97.70616215
10.7,96.9852596451
10.75,98.7547575551
10.8,97.70616215
10.85,96.9852596451
10.9,96.657566745
10.95,96.657566745
11.0,96.2971076799
11.05,95.9366642401
11.1,95.576205175
11.15,96.2971076799
11.2,95.9366642401
11.25,95.2485279001
11.3,95.2485279001
11.35,94.888068835
11.4,94.1671663301
11.45,94.1671663301
11.5,94.52760977
11.55,94.1671663301
11.6,93.83947343
11.65,93.4790143649
11.7,93.1185709251
11.75,92.75811186
11.8,92.3976527949
11.85,92.0699755201
11.9,93.1185709251
11.95,92.75811186
12.0,92.0699755201
12.05,92.0699755201
